Unnamed: 0,price
8959,4761.4834
8960,5455.433
8981,4322.9087
8987,4230.264
8989,3940.8972
8996,4543.025
9000,3948.8862
9001,4162.0024
9002,4076.884
9008,4601.3755
9015,5216.576
9016,4512.1533
9017,4756.122
9028,4168.644
9029,4472.5864
9031,896.99457
9032,400.10184
9033,453.27704
9043,492.71008
9051,394.23645
9052,362.28806
9053,373.65567
9054,408.8425
9055,403.94324
9056,408.8425
9057,408.8425
9058,408.8425
9059,408.8425
9063,3773.2144
9066,4676.671
9070,4710.0415
9077,5982.9453
9086,3734.2395
9089,4348.28
9092,4027.2397
9094,5036.2373
9108,4577.6265
9110,5352.9165
9123,4632.299
9125,4134.948
9127,4446.4336
9128,4255.16
9129,4024.3765
9135,4217.325
9136,4459.3726
9137,4409.9
9138,4554.787
9139,4568.7437
9140,4345.676
9142,5175.171
9151,5090.103
9152,5023.768
9163,4630.897
9169,3710.8633
9171,4917.271
9185,5932.11
9194,4348.28
9196,5298.866
9197,5298.866
9198,4615.118
9199,3920.5276
9204,3921.2954
9210,4564.6787
9217,4429.274
9219,4554.787
9220,5299.9385
9225,4230.264
9232,4216.202
9256,4144.027
9259,4344.453
9260,4260.43
9272,4454.3203
9286,4573.4946
9289,4948.334
9294,4801.847
9296,4107.3467
9298,4451.261
9299,4451.261
9301,4554.787
9309,4732.261
9314,4624.1875
9329,5673.0215
9335,3698.9812
9338,4264.491
9339,4597.339
9340,4264.491
9352,4639.0083
9359,4446.4336
9405,4104.489
9428,5666.8457
9429,5240.7754
9433,3860.2878
9455,4301.599
9463,3639.5034
9472,4995.148
9473,5138.8276
9487,4411.9673
9491,5071.995
9499,5924.7617
9501,5796.9683
9503,3854.5854
9506,5190.966
9507,5477.4355
9541,4368.442
9554,4217.325
9556,4409.9
9557,4230.264
9558,4409.9
9561,4472.5864
9562,4878.881
9564,4448.458
9567,3704.1433
9568,3879.011
9586,3963.025
9587,3815.857
9590,4242.9307
9593,4345.947
9594,4345.947
9616,4682.4067
9620,3995.2698
9622,4615.118
9625,5368.0137
9629,4640.1616
9630,4362.2124
9642,4355.503
9643,5089.8145
9653,3813.0647
9654,3813.0647
9655,3813.0647
9666,4925.3066
9668,3471.6306
9673,4352.6562
9675,4741.9897
9685,4512.8813
9687,4955.6294
9709,808.84283
9711,640.6666
9712,399.07904
9724,4459.3726
9725,4801.847
9736,4682.4067
9737,4446.4336
9738,3956.6377
9743,4076.6099
9744,3524.578
9751,4029.2878
9752,4264.491
9753,4491.517
9754,4873.312
9755,4264.491
9756,4459.3726
9759,4470.5093
9768,4624.1875
9774,5052.848
9776,4326.786
9777,4315.4766
9781,5083.284
9806,3479.2893
9808,4600.488
9813,3886.7996
9814,4168.4087
9815,4157.266
9839,4049.3052
9840,4822.059
9848,4372.0615
9852,6339.3115
9862,3774.9048
9871,3833.8882
9885,5164.845
9886,4891.1943
9899,3738.1936
9914,5037.83
9915,5029.372
9916,4891.1943
9918,5672.943
9919,5036.0815
9920,4927.103
9926,4987.774
9936,4175.025
9950,5658.2495
9964,5122.0513
9975,5302.328
9978,4472.236
9989,4660.046
9991,5870.068
10005,4668.7744
10011,4907.5635
10017,6351.636
10021,-293.82288
10022,-293.82288
10024,435.42798
10025,398.78827
10027,648.8103
10028,634.9391
10033,364.2806
10038,340.77762
10040,169.43211
10041,386.73276
10042,598.59717
10043,598.59717
10053,751.02966
10054,743.67725
10055,765.4216
10056,765.4216
10057,786.90985
10082,4921.6255
10085,5744.1055
10094,4837.4043
10095,5403.2476
10100,5239.2686
10103,5968.013
10104,5262.987
10107,4379.439
10129,4628.622
10132,4768.159
10135,5524.027
10151,5156.6455
10152,4210.6157
10153,4409.9
10154,5089.8145
10161,4043.967
10169,3946.8164
10171,5278.2856
10177,4554.787
10190,4810.742
10196,4500.059
10197,4472.4575
10198,4664.364
10214,4600.488
10218,4459.3726
10219,4459.3726
10222,6248.9907
10228,3773.2144
10229,3710.1812
10230,4104.0693
10232,4352.6562
10236,4429.274
10240,4362.2124
10242,4230.264
10244,4319.795
10252,4345.947
10253,4436.434
10254,4692.517
10272,4697.9927
10273,4369.4194
10293,5419.28
10296,4602.547
10312,5070.83
10328,4521.44
10329,4705.3584
10330,4446.4336
10339,4491.6973
10343,4444.552
10354,4800.5967
10359,6325.503
10362,5099.722
10369,5524.027
10371,5524.027
10373,4599.7417
10374,5518.167
10377,4493.0977
10380,5024.016
10383,655.3361
10411,4630.897
10412,4175.025
10432,4829.574
10433,4829.574
10435,4459.3726
10436,4640.345
10437,4487.322
10439,4013.0874
10466,4445.432
10467,5963.6714
10481,4970.8833
10492,4639.0083
10517,4367.781
10533,4217.325
10545,5232.544
10555,5229.674
10557,5341.6274
10568,4420.057
10570,4381.285
10572,4762.7764
10580,4966.426
10588,3893.7422
10589,4761.4834
10590,4472.4575
10591,4500.059
10592,4438.141
10593,4500.059
10594,4988.4844
10609,5036.0815
10610,5503.6484
10614,6020.892
10617,4348.28
10619,5249.5806
10620,5023.768
10629,4208.8086
10630,4459.3726
10631,4446.4336
10632,4554.787
10634,4375.1514
10636,5031.0933
10637,4558.557
10640,4744.027
10653,4662.7207
10656,4921.6255
10660,7138.777
10661,4660.046
10662,4390.8066
10664,3994.9524
10665,3743.2358
10666,4180.9287
10669,5974.5317
10686,3903.6167
10691,5984.7593
10692,5588.259
10702,5140.363
10706,5066.363
10742,4446.4336
10766,5495.7524
10771,4446.4336
10786,4702.2295
10788,3827.8447
10796,4741.9897
10801,5804.016
10802,5524.027
10803,5797.3066
10804,5524.027
10806,5518.167
10807,6148.7886
10821,4586.426
10823,5796.9683
10824,6271.3096
10827,4639.0083
10840,4487.322
10842,4459.3726
10843,4829.574
10844,4829.574
10845,4414.4854
10846,4438.792
10848,4556.124
10855,4375.1514
10856,5609.944
10857,4445.3105
10870,4921.6255
10873,6104.584
10876,4829.574
10887,4921.6255
10907,6032.8066
10916,4571.8687
10922,4714.9927
10929,4351.143
10933,5232.544
10934,5371.6396
10951,4808.9937
10960,4816.561
10961,4608.3096
10963,5028.1943
10965,5257.4062
10972,4872.2476
10981,4639.0083
10983,5352.394
10991,5465.2534
10995,4264.491
11005,5127.625
11007,4714.5513
11009,4891.1943
11010,4891.1943
11021,4274.9233
11022,4891.1943
11026,5279.358
11027,4453.631
11034,3755.475
11037,5835.9966
11061,717.8876
11065,679.0855
11066,702.20514
11067,785.5769
11068,703.4851
11069,670.9541
11070,703.4851
11073,3853.5398
11074,5879.45
11075,3794.9646
11076,4049.3052
11077,4144.026
11083,4516.2666
11088,5443.1367
11089,4837.4043
11096,4744.027
11100,4245.5205
11101,3830.475
11106,4639.0083
11117,5122.0513
11118,4600.488
11119,5853.9834
11125,4891.1943
11133,4535.396
11137,5425.1763
11138,4446.4336
11143,5538.694
11144,5951.0225
11155,5429.178
11174,3687.8005
11175,3799.641
11201,5467.45
11204,5099.722
11205,5299.9385
11210,4230.264
11211,4555.8047
11213,4639.0083
11222,5371.6396
11224,5240.7754
11234,5217.5854
11243,4950.3213
11244,4950.3213
11245,5808.4453
11260,4941.278
11261,4657.7686
11262,4768.159
11263,4718.9785
11264,4921.6255
11265,4741.9897
11270,4831.3228
11271,4120.7695
11277,4278.2646
11296,5090.747
11297,4453.631
11298,4411.06
11304,5368.0137
11309,4822.8647
11310,5253.1245
11314,4657.7686
11323,4630.897
11329,4500.7856
11358,6149.2373
11360,5524.027
11364,5289.0586
11365,5358.6597
11366,5242.784
11370,4711.156
11372,703.4851
11373,703.4851
11374,815.8644
11375,640.6666
11376,703.4851
11377,697.3058
11379,679.0855
11380,702.20514
11382,670.9541
11383,764.99615
11384,764.99615
11385,554.6994
11386,696.7756
11387,764.99615
11388,670.9541
11389,815.8644
11390,778.29785
11391,703.4851
11392,815.8644
11393,689.42316
11394,778.8674
11396,815.8644
11397,624.0835
11398,689.42316
11399,626.7954
11400,670.9541
11417,5369.7036
11418,5793.2524
11423,4530.0024
11424,4621.5903
11430,4446.4336
11440,5533.2417
11442,5727.814
11456,6710.3945
11460,6837.6406
11469,5734.563
11478,5518.49
11486,5082.5254
11487,6254.8
11490,5467.45
11491,5808.046
11492,5808.046
11506,4829.574
11510,5009.21
11514,4226.3037
11518,4523.151
11525,5390.8496
11552,5396.021
11554,5429.178
11556,4326.786
11559,5161.537
11571,4516.2666
11574,5951.0225
11579,4602.7314
11581,4468.8843
11583,6072.429
11585,4782.367
11586,4660.046
11597,5227.4385
11598,5352.392
11609,5106.2407
11611,4043.1597
11615,4869.358
11617,5140.363
11623,4352.7163
11626,5099.722
11627,5106.2407
11629,5011.297
11631,5215.7173
11643,5848.373
11645,4615.118
11647,5240.7754
11662,4500.059
11664,4465.748
11669,5099.722
11671,4941.278
11672,4718.9785
11683,4914.916
11701,688.1432
11702,785.5769
11703,778.8674
11704,640.6666
11705,815.8644
11706,627.2206
11707,778.8674
11708,815.8644
11709,778.8674
11710,785.5769
11713,703.4851
11714,815.8644
11715,815.8644
11716,778.2798
11717,815.8644
11719,702.20514
11720,703.4851
11721,815.8644
11722,703.4851
11723,640.6666
11724,809.15485
11725,605.1657
11726,762.45734
11727,815.8644
11728,815.8644
11729,815.8644
11730,633.3142
11731,6097.5415
11736,4621.5903
11739,4973.1353
11743,4892.943
11745,4200.3755
11747,4822.8647
11753,4921.6255
11762,4500.7856
11766,5249.5806
11767,6420.2314
11768,4431.623
11772,4052.7986
11778,4778.026
11783,4796.4976
11785,5949.6094
11798,5289.0586
11802,5089.8145
11806,5672.943
11811,5120.3027
11813,4516.2666
11820,5301.8535
11821,5369.7036
11833,5148.7354
11839,4523.2305
11844,4049.8687
11845,5120.3027
11849,5002.2935
11869,4636.3965
11872,6235.584
11873,4835.2876
11874,8078.3037
11886,5227.4385
11890,5227.4385
11892,5368.0137
11894,5039.8213
11895,5693.884
11896,5352.9165
11901,5249.5806
11903,5503.359
11904,4966.426
11906,4813.4077
11912,3954.0642
11919,4206.67
11920,3984.377
11926,5668.567
11944,4844.92
11952,5312.2134
11960,5268.171
11965,5106.2407
11971,5956.6455
11974,4023.9426
11976,5140.363
11977,4147.545
11982,5662.2046
11983,5524.027
11984,5746.426
11985,4362.71
11989,5009.21
11991,4704.0264
11997,4892.943
11998,5029.011
12011,4516.2666
12022,5853.806
12023,6141.8237
12028,4874.763
12031,815.8644
12033,809.15485
12034,785.5769
12035,815.8644
12036,785.5769
12037,815.8644
12039,702.20514
12040,764.99615
12041,694.908
12044,815.8644
12046,640.6666
12047,671.7884
12048,627.2206
12049,815.8644
12051,507.66714
12052,670.9541
12053,640.6666
12054,785.5769
12055,780.6777
12056,554.6994
12057,725.79083
12058,751.02966
12059,725.79083
12060,772.518
12068,5815.9985
12071,4017.9187
12080,4019.511
12081,5171.5547
12082,5407.074
12087,4979.3647
12091,5227.4385
12098,4869.729
12099,4973.1353
12100,4888.914
12103,5621.5044
12105,6153.8335
12120,5465.2534
12121,4674.4067
12123,4941.278
12127,6223.795
12135,4921.6255
12139,5419.28
12141,4602.7314
12142,4898.3213
12145,4641.376
12150,8856.369
12152,5104.6934
12153,4892.943
12155,5985.543
12157,6449.1855
12158,4367.781
12159,4813.4077
12164,4459.3726
12165,5949.6094
12178,5933.5396
12181,5227.4385
12189,5318.923
12192,4743.5034
12193,5009.21
12204,6480.938
12212,4863.4673
12213,5037.83
12214,5036.0815
12215,5009.21
12218,6426.75
12240,4600.488
12254,5846.4536
12256,4921.6255
12262,5951.0225
12277,4946.052
12278,4744.267
12279,4441.0474
12280,4697.9927
12282,4603.3486
12287,4108.118
12296,6846.516
12308,5101.4707
12309,6434.1025
12312,4602.7314
12320,5043.073
12322,5697.8027
12326,4818.5625
12327,5754.935
12328,5870.068
12330,5234.7017
12331,4930.9307
12337,5468.6943
12351,4813.28
12361,772.518
12362,772.518
12363,772.518
12364,861.3548
12365,899.8261
12366,709.57947
12367,765.4216
12368,786.90985
12369,761.671
12370,784.7994
12371,777.44696
12377,769.2579
12378,1023.1755
12396,5253.1245
12405,5799.269
12415,6472.411
12416,5517.3174
12424,3570.7979
12436,4519.469
12440,7318.4126
12447,6857.3677
12455,5239.656
12458,6497.65
12463,4720.709
12465,4874.763
12467,5795.721
12469,5809.185
12470,5933.5396
12481,4448.458
12483,5407.074
12484,5171.5547
12488,5009.21
12495,5877.9097
12496,4602.7314
12498,5581.502
12499,4744.267
12502,4682.4067
12505,5811.247
12506,5043.766
12507,4674.4067
12514,4639.0083
12521,4705.8364
12525,5249.5806
12538,4891.1943
12539,5906.453
12541,5629.798
12543,5626.747
12547,5120.3027
12550,5621.5044
12558,6033.442
12565,5009.21
12566,5070.83
12569,5559.569
12574,4697.9927
12575,5352.392
12576,5504.105
12577,4539.6978
12578,4602.7314
12579,5140.5137
12580,4602.7314
12581,4681.2334
12586,5637.456
12593,6253.3955
12618,6025.8027
12639,6175.72
12641,5166.372
12642,5744.332
12650,5299.9385
12664,4921.6255
12667,4792.362
12668,5951.0225
12680,4639.0083
12683,6586.9683
12686,4957.638
12687,8730.981
12692,772.518
12696,498.7224
12700,784.7994
12701,780.89056
12702,784.7994
12703,786.90985
12704,799.1913
12705,799.1913
12706,797.91125
12707,797.91125
12708,799.1913
12709,797.91125
12710,799.1913
12711,896.99457
12712,896.99457
12713,784.7994
12714,784.7994
12715,784.7994
12716,784.7994
12732,5189.5176
12739,5879.101
12740,6434.1025
12741,5101.4707
12743,5356.0444
12745,5840.001
12748,5043.073
12750,5312.2134
12753,5186.637
12758,5821.474
12772,6162.6685
12773,5702.9106
12779,6332.5996
12792,5308.617
12793,4437.9526
12801,3634.0742
12802,3910.0042
12803,5120.3027
12810,4336.351
12811,5407.074
12813,5979.825
12825,6660.5737
12835,4507.373
12836,4744.267
12843,4962.396
12857,5224.796
12859,4812.6196
12865,5346.207
12880,5570.6226
12887,5939.4624
12890,5299.9385
12892,4472.4126
12894,5497.5864
12896,5834.69
12899,4715.9873
12901,6033.442
12909,7869.963
12910,5548.391
12913,5268.171
12914,5419.884
12915,4539.6978
12916,4898.3213
12917,4835.2876
12919,4602.7314
12920,4602.7314
12921,4602.7314
12924,4108.118
12931,4832.6245
12936,5299.9385
12939,5409.161
12942,6113.1753
12954,7780.3945
12960,4624.9463
12971,5386.4937
12977,5028.1943
12978,4176.656
13006,6586.9683
13013,4837.4043
13015,5024.5747
13016,5352.392
13017,5582.858
13018,5293.9644
13019,4744.267
13025,512.0819
13026,526.47375
13027,549.24207
13028,512.0819
13029,620.39557
13030,686.7011
13031,500.44934
13032,-337.45828
13033,521.01697
13047,628.0317
13056,5036.0815
13060,5581.1304
13064,4992.205
13065,5270.5405
13068,4641.376
13072,6202.476
13078,5870.835
13094,6044.159
13104,5299.9385
13112,6300.2695
13116,4970.172
13121,4845.7197
13128,4448.458
13133,5120.3027
13137,5227.4385
13146,4813.4077
13154,6253.3955
13163,5368.0137
13171,5672.943
13172,5086.2104
13174,4728.58
13175,4619.35
13181,4832.6245
13183,6581.5923
13194,5113.5933
13196,6031.8174
13199,5034.986
13203,6497.65
13211,5249.5806
13213,6416.7476
13216,4448.458
13217,4468.8843
13221,4925.3066
13227,5407.074
13228,4822.8647
13246,5700.759
13247,5727.814
13250,4744.267
13253,5106.2407
13257,5860.5156
13260,5099.722
13261,4813.4077
13262,5794.175
13265,5215.7173
13268,4133.021
13273,5366.273
13274,5672.943
13275,5658.881
13284,4522.003
13293,4147.545
13295,5638.216
13296,5563.8105
13303,6405.8926
13349,5036.0815
13352,648.57513
13377,601.83234
13378,837.2777
13412,4632.299
13414,5547.6494
13415,4953.0537
13416,4602.7314
13419,4641.376
13421,4480.6123
13425,5778.513
13431,5582.2007
13434,6508.033
13435,5933.5396
13438,8211.163
13439,5683.7407
13441,5470.242
13442,5846.4536
13446,4891.1943
13449,4681.2334
13453,5217.5854
13458,6315.676
13460,5289.0586
13466,6031.8174
13467,4913.6763
13468,5782.9062
13477,5951.0225
13478,6199.5503
13482,5355.6797
13484,4692.517
13485,4898.3213
13486,4572.6343
13490,6172.0005
13491,5488.6914
13496,3636.5874
13497,3636.5874
13498,3585.8857
13499,3589.198
13500,3697.7263
13511,6346.52
13521,5503.8345
13529,6008.774
13530,5005.3833
13531,5613.5815
13535,4610.083
13536,4800.4624
13537,5259.443
13544,6501.5186
13547,6497.65
13550,5835.9966
13558,5834.69
13559,5834.69
13564,5113.5933
13565,5436.615
13566,5113.5933
13600,5769.022
13602,7205.505
13605,5368.0137
13607,4825.915
13608,4832.6245
13613,6679.359
13617,5922.1357
13626,5164.733
13630,5990.051
13631,5100.5894
13632,4719.3335
13636,5473.9707
13639,5709.9536
13640,4844.361
13642,5190.9326
13645,6105.409
13651,5518.167
13652,5900.9663
13653,5936.9604
13655,6102.963
13656,5623.394
13662,5168.303
13674,5024.016
13675,5271.4233
13700,6246.1006
13701,5504.105
13705,6484.3174
13706,5831.6353
13722,602.2463
13726,751.81854
13727,640.31305
13728,766.9697
13729,766.9697
13730,765.68976
13731,766.9697
13732,659.57654
13735,765.4216
13739,482.06577
13740,460.34604
13751,5942.053
13752,6253.3955
13757,6067.1665
13761,5186.637
13762,5218.0815
13763,5697.8027
13766,4646.408
13768,4720.709
13770,4782.367
13771,5804.016
13773,5682.054
13778,6149.2373
13780,6338.086
13806,6501.5186
13809,6258.638
13811,6497.65
13827,6138.8135
13828,5232.544
13829,5070.83
13835,6401.4053
13844,5645.476
13850,5604.349
13859,5921.7256
13862,6501.5186
13863,6491.153
13868,6687.9946
13875,6172.0005
13876,5922.1357
13881,5990.051
13882,4844.361
13883,5922.1357
13892,5804.016
13893,4677.2847
13913,4869.358
13921,6067.1665
13929,5709.9536
13933,4454.611
13934,5168.303
13935,6019.571
13943,5856.0293
13946,6559.27
13956,6251.0073
13957,7338.4873
13958,5044.6304
13961,5494.9624
13973,5474.731
13975,5259.443
13977,5604.1777
13978,5772.294
13979,5980.1484
13981,7458.619
13982,5378.115
13986,6194.012
13987,4921.6255
13995,4352.6562
13996,5039.8213
14002,5984.7593
14003,5984.7593
14005,5984.7593
14006,5305.033
14007,6138.8135
14026,5990.051
14029,5172.7583
14042,671.5786
14043,671.5786
14045,650.1242
14046,742.7321
14047,742.7321
14073,5316.5347
14077,4722.9175
14079,4744.267
14080,5455.433
14081,5160.0933
14083,5964.6543
14088,5278.2856
14092,5699.836
14095,4684.2715
14099,5368.0137
14108,5923.741
14109,6600.314
14110,8024.3813
14113,7116.344
14118,5984.7593
14124,5034.986
14128,6172.0005
14131,5922.1357
14132,5922.1357
14137,5809.726
14140,6138.8135
14159,4609.1885
14160,4719.3447
14163,5204.212
14164,5204.212
14165,5368.0137
14170,5352.9165
14173,3856.421
14174,5958.0444
14179,6488.225
14195,5804.016
14207,7354.164
14208,7334.9478
14209,5697.8027
14214,7833.748
14215,8130.8325
14220,5459.386
14224,7016.483
14230,8054.248
14237,7948.103
14243,5595.955
14245,4992.205
14252,5734.563
14270,6172.0005
14272,5321.7393
14273,4507.373
14276,6202.3574
14281,7405.3184
14285,5860.5156
14286,5860.5156
14287,5860.5156
14297,6306.979
14303,5535.2383
14307,4599.7417
14315,5884.6934
14316,4375.1514
14322,4920.966
14332,6337.3726
14336,6165.291
14356,6346.52
14357,6588.1567
14370,4744.267
14403,5880.433
14406,6289.198
14407,6841.526
14413,4887.27
14419,5699.836
14420,5817.5693
14421,5154.241
14422,5771.9404
14423,5204.212
14426,7485.9995
14428,4689.94
14433,5668.238
14436,6337.3726
14439,6480.938
14441,7270.925
14444,7451.989
14445,6169.5312
14450,6857.3677
14452,6489.3047
14453,6309.669
14459,5804.016
14480,5036.2373
14481,4602.7314
14482,5455.433
14488,5518.167
14489,5433.946
14491,5747.784
14493,6845.167
14529,6008.774
14536,5368.0137
14537,5468.6943
14538,5916.7666
14539,5618.2397
14547,4836.202
14548,5739.233
14555,5455.433
14556,5881.868
14575,6464.5537
14577,4987.167
14578,5881.868
14580,6710.3945
14581,6480.938
14582,6351.636
14583,5922.1357
14592,6351.636
14594,6040.1514
14595,5860.5156
14598,5860.5156
14605,5495.7524
14616,5535.2383
14618,5168.303
14632,5697.8027
14639,5215.7173
14640,6337.3726
14643,6680.1475
14645,6501.5186
14652,7796.635
14654,5881.868
14659,4720.709
14662,6067.1665
14668,6249.1353
14669,7390.9805
14681,6424.1855
14687,6234.1787
14731,6588.1567
14734,6194.012
14740,6712.706
14742,6337.3726
14766,6545.824
14767,6778.1865
14772,6013.175
14779,5648.388
14780,5780.09
14790,6051.034
14798,5259.443
14800,5984.7593
14801,4744.267
14804,7045.2744
14808,8559.041
14813,6563.002
14838,5321.7393
14839,8125.7803
14840,5368.0137
14848,6869.9907
14851,5705.341
14855,5750.7554
14860,5727.814
14863,5597.8647
14874,5455.433
14877,6817.831
14879,5333.802
14890,6686.0474
14909,6639.187
14913,6817.0024
14914,6475.332
14918,6976.284
14920,6412.602
14926,6858.732
14942,6172.5938
14943,5368.0137
14944,5168.303
14945,6036.0933
14946,6000.1846
14947,5168.303
14952,6621.8936
14960,7073.5444
14964,6067.1665
14975,6214.9565
14977,6966.9424
14983,5299.9385
14990,5724.0986
14999,6194.012
15001,4970.172
15007,6681.1543
15008,6223.795
15012,7119.3296
15013,7119.3296
15020,6109.9585
15066,6042.0737
15067,6013.175
15078,5990.051
15085,5964.6543
15100,7653.341
15101,7973.187
15116,5299.9385
15121,5634.035
15132,5299.9385
15136,5455.433
15143,5453.6074
15147,6869.9907
15150,5385.4155
15165,7844.6016
15167,5256.227
15186,6550.3213
15190,5865.388
15193,6837.1084
15197,6616.9297
15201,5335.847
15221,5814.7554
15229,5884.6934
15239,6499.9355
15245,6872.6035
15262,6526.156
15265,5817.5693
15266,5677.2964
15267,5161.5938
15268,5368.0137
15269,5168.303
15270,6204.4355
15281,5518.167
15284,5697.8027
15290,7792.8438
15291,6155.469
15293,7457.3145
15295,5627.5376
15296,5298.866
15297,6589.9297
15306,5692.97
15310,6094.7446
15313,6923.3438
15317,6332.5996
15318,6332.5996
15332,5712.566
15349,6993.7046
15351,5856.0293
15373,772.518
15383,266.0812
15394,7673.94
15395,6621.8936
15399,6027.4434
15400,5702.9106
15411,6226.459
15413,7279.5674
15430,7275.4536
15440,7611.8525
15441,5092.631
15454,5221.9214
15465,6400.857
15477,5204.212
15485,6501.5186
15500,7288.9116
15503,8242.285
15505,7027.9673
15508,6575.804
15509,6300.2456
15516,6052.54
15520,6237.3413
15540,5328.371
15551,6527.25
15552,5298.866
15566,6526.156
15574,6858.732
15579,5804.016
15583,6649.7056
15584,6401.4053
15585,6591.729
15607,6332.5996
15616,5298.866
15619,8015.5347
15620,8805.132
15664,5634.035
15668,6387.5596
15688,6858.732
15702,630.66223
15730,5980.507
15732,6249.1353
15742,6905.3223
15755,4600.488
15756,4600.488
15762,6021.188
15764,5618.2397
15766,6354.953
15773,5856.0293
15780,5697.8027
15801,6877.948
15808,6775.9478
15809,6575.804
15810,6346.52
15812,7229.6123
15827,6439.4766
15831,6527.25
15832,6710.3945
15842,5034.986
15844,7012.786
15855,8501.592
15856,8586.631
15859,5734.1753
15861,6126.153
15863,5518.398
15875,5168.303
15877,5627.5376
15882,6153.8335
15888,5863.105
15915,5804.016
15920,5879.45
15925,7127.203
15929,6658.005
15938,6550.3213
15941,7012.155
15942,8655.58
15944,8393.248
15949,6408.14
15950,6806.9307
15955,7052.5977
15956,7895.5205
15960,6408.14
15961,6587.776
15971,5979.825
15973,9091.19
15974,6027.416
15976,7489.002
15980,5604.349
15994,7044.3047
15996,6784.896
16002,6653.9897
16005,5328.371
16010,7423.7666
16015,5396.783
16051,6526.156
16058,7334.9478
16067,6639.187
16068,6439.4766
16069,6639.187
16081,6639.187
16088,6013.175
16091,7733.248
16099,6401.4053
16103,6877.948
16119,6619.2983
16120,6975.8647
16121,6858.732
16123,6834.256
16125,5116.735
16140,5771.9404
16142,5791.5103
16144,5168.303
16147,5695.8687
16150,7060.615
16180,6592.9126
16184,6153.8335
16189,7833.748
16190,6988.77
16197,5547.6494
16198,6394.462
16202,6937.38
16219,6346.52
16220,5478.502
16222,5813.671
16227,7066.9585
16230,6386.7344
16233,7167.1587
16234,6987.523
16235,6067.1665
16237,6910.9253
16240,8793.5205
16251,6639.187
16255,6836.595
16277,7316.155
16278,9428.183
16279,6027.416
16280,5547.6494
16293,6154.8413
16295,5547.6494
16306,7167.1587
16308,6067.1665
16309,5916.7666
16316,5403.302
16318,7233.6514
16326,6976.152
16338,7167.1587
16339,6966.9424
16340,6751.0664
16344,7474.7744
16391,9758.973
16392,9319.499
16399,6650.8726
16402,6898.6904
16403,6519.4463
16407,5471.7925
16415,6987.523
16418,8049.188
16422,5541.144
16425,6586.9683
16429,6966.9424
16434,6175.422
16442,6013.175
16450,5368.0137
16451,5565.5205
16452,5547.6494
16457,7260.944
16461,5708.9067
16470,7096.962
16472,8515.295
16475,6332.458
16478,6818.8228
16480,6067.1665
16481,6738.906
16489,6386.24
16490,5891.9746
16501,6983.6543
16502,7715.997
16522,5148.7354
16523,5834.69
16524,5328.371
16528,6837.073
16549,7045.164
16559,8973.155
16560,7508.2183
16576,6724.9526
16579,6040.1514
16582,6094.7446
16591,7138.777
16592,6784.896
16600,5798.9414
16602,6988.77
16607,6926.786
16608,6394.462
16611,6531.9414
16614,6775.9478
16622,6837.6406
16634,6621.8936
16636,5414.7837
16639,6966.9424
16641,6097.729
16643,6371.955
16644,6259.6675
16645,6587.776
16646,7135.2104
16648,4779.649
16657,6526.156
16668,6983.6543
16669,6983.6543
16675,6639.187
16731,837.2777
16734,547.459
16735,325.4238
16736,547.459
16737,302.30417
16738,475.2041
16739,603.92834
16743,6818.8228
16744,6643.187
16745,6067.1665
16746,6519.4463
16748,8144.128
16755,6126.153
16759,9501.603
16761,6784.896
16763,6175.422
16765,5827.733
16766,6544.9976
16767,5042.9624
16771,7437.572
16774,6091.2007
16785,5259.443
16799,8340.573
16808,6744.357
16813,6969.783
16816,6846.516
16824,6592.9126
16827,6383.8
16828,7590.507
16836,7032.0024
16838,6933.812
16846,6825.204
16854,7499.462
16857,6845.167
16864,6526.156
16865,6526.156
16883,6965.5854
16888,5978.0503
16890,6993.7046
16892,6399.9214
16893,5547.6494
16895,6175.422
16897,6408.14
16916,7493.2085
16923,7485.9995
16924,6175.422
16925,8397.276
16927,6569.8506
16937,5959.7256
16946,6134.2305
16953,6880.8647
16956,6165.8364
16959,6114.0522
16961,6775.9478
16965,7245.297
16989,6728.906
17006,6351.636
17013,8685.763
17016,7050.6875
17039,7508.2183
17040,7334.9478
17043,625.62305
17053,671.8189
17054,671.8189
17058,493.00647
17059,491.72638
17077,6999.8604
17078,6526.156
17081,7425.899
17087,8125.7803
17089,7338.4873
17090,7518.123
17097,6249.1353
17102,6810.9834
17104,5798.9414
17105,7334.9478
17107,6959.6084
17108,7310.9795
17110,6031.8174
17111,6784.896
17123,6987.523
17128,6639.187
17134,5613.5815
17137,6933.812
17149,5215.7173
17158,7569.4077
17159,7719.2363
17160,7670.033
17162,6983.6543
17169,7377.3613
17176,7395.8193
17177,9393.551
17178,6728.906
17187,6983.6543
17196,6576.1533
17203,6401.4053
17205,7150.4995
17219,7354.164
17231,6526.156
17234,6837.6406
17237,6549.27
17238,8354.767
17240,6175.422
17270,6929.1475
17275,6871.239
17277,8597.857
17280,6858.732
17281,6964.497
17293,9471.025
17294,7574.815
17298,7334.9478
17299,7508.2183
17306,9631.727
17308,8440.849
17316,7153.0967
17317,7637.8403
17318,6149.277
17322,8674.081
17324,6784.896
17326,7251.792
17332,6681.1543
17333,5881.643
17335,6408.14
17337,7298.617
17347,6963.525
17364,5957.7
17375,444.93597
17376,444.93597
17377,515.9545
17378,536.5353
17379,493.00647
17380,475.4594
17381,507.40784
17382,491.72638
17383,491.72638
17384,491.72638
17385,468.60678
